"Folder","ID","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped","Signal","Location","Corner","RT","Start","End","Duration","P_RT","P_P1","P_P2","P_Notes","SKEWED","CORNER","BIKE_LN","BIKE_LOC","RT_LNS","REC_LNS","CHANNEL","CURB_RAD","CW_DIST","SB_DIST","RAMPS","CR_TYPE","EXTENSION","Street.Lt","CWType1","RTOR","CWType2","RTNotSig","OnRamp","OffRamp","LAT","LONG","AAD","area_sqmi_qtmi","per_res_qtmi","per_com_qtmi","per_ind_qtmi","per_vac_qtmi","per_other_qtmi","intden_qtmi","per4wy_qtmi","worship_qtmi","schools_qtmi","park_sqmi_qtmi","popden_000_qtmi","empden_000_qtmi","income_000_qtmi","avgveh_qtmi","hhsize_qtmi","stops_qtmi","stopden_qtmi","highway","local_road","major_road","AADT_30M_Buffer","PEDCP1_ped1","PEDCP1_ped2","PEDCP1_veh","PEDCP2_ped1","PEDCP2_ped2","PEDCP2_veh","VEHCP_ped1","VEHCP_ped2","VEHCP_veh","PEDCP_veh","PEDCP_ped","VEHCP_ped","skyc_%","air_temp_f","dew_point_f","uwnd_mps","vwnd_mps","hourly_precip_in","Weekday","Weekend","Hour","TOD1","TOD2","AMPeak","PMPeak"
"2021-09-16 5030",392,"BN",2022-01-11 17:13:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 17:47:33,2021-09-16 17:47:33,0,"0",NA,NA,1,"Did not stop",2021-09-16 17:47:27,"No obvious reaction","No obvious reaction","Sedan",NA,6,-6,-6,TRUE,FALSE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-16 5030",392,"BN",2022-01-11 17:13:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 17:47:33,2021-09-16 17:47:33,0,"0",NA,NA,2,"Did not stop",2021-09-16 17:47:29,"No obvious reaction","No obvious reaction","Sedan",NA,4,-4,-4,TRUE,FALSE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-16 5030",392,"BN",2022-01-11 17:13:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 17:47:33,2021-09-16 17:47:33,0,"0",NA,NA,3,"Did not stop",2021-09-16 17:47:36,"No obvious reaction","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-16 5030",393,"BN",2022-01-11 17:21:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 17:52:41,2021-09-16 17:52:41,0,"2",NA,NA,1,"Inside the first crosswalk",2021-09-16 17:52:49,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,-8,8,8,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-16 5030",393,"BN",2022-01-11 17:21:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 17:52:41,2021-09-16 17:52:41,0,"2",NA,NA,2,"Did not stop",2021-09-16 17:52:51,"No obvious reaction","No obvious reaction","Sedan",NA,-10,10,10,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-16 5030",394,"BN",2022-01-11 17:23:00,"BN",5030,2021-09-16,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 17:57:33,2021-09-16 17:57:33,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-16 17:57:40,"Driver fully stopped","No obvious reaction","Sedan",NA,-7,7,7,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","Walk","FDW",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-16 5030",395,"BN",2022-01-12 09:24:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:09:55,2021-09-16 18:09:55,0,"0",NA,NA,1,"Did not stop",2021-09-16 18:10:05,"No obvious reaction","No obvious reaction","Sedan",NA,-10,10,10,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",397,"BN",2022-01-12 09:50:00,"BN",5030,2021-09-16,"Clear",2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 18:20:10,2021-09-16 18:20:10,0,"1",NA,NA,1,"Did not stop",2021-09-16 18:20:18,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-8,8,8,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",6,79.3,37.6,0.83,-3.45,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",398,"BN",2022-01-12 09:56:00,"BN",5030,2021-09-16,"Clear",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walker","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:47:18,2021-09-16 18:47:18,0,"1",NA,NA,1,"Did not stop",2021-09-16 18:47:14,"No obvious reaction","No obvious reaction","Sedan",NA,4,-4,-4,TRUE,FALSE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",398,"BN",2022-01-12 09:56:00,"BN",5030,2021-09-16,"Clear",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walker","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:47:18,2021-09-16 18:47:18,0,"1",NA,NA,2,"Did not stop",2021-09-16 18:47:24,"Driver slowed down","No obvious reaction","SUV",NA,-6,6,6,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",399,"BN",2022-01-12 09:58:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:47:19,2021-09-16 18:47:19,0,"1",NA,NA,1,"Did not stop",2021-09-16 18:47:14,"No obvious reaction","No obvious reaction","Sedan",NA,5,-5,-5,TRUE,FALSE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",399,"BN",2022-01-12 09:58:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:47:19,2021-09-16 18:47:19,0,"1",NA,NA,2,"Did not stop",2021-09-16 18:47:25,"Driver slowed down","No obvious reaction","SUV",NA,-6,6,6,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",400,"BN",2022-01-12 10:00:00,"BN",5030,2021-09-16,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:54:45,2021-09-16 18:54:45,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-16 18:54:52,"Driver fully stopped","No obvious reaction","SUV",NA,-7,7,7,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",401,"BN",2022-01-12 18:42:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:57:27,2021-09-16 18:57:27,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-16 18:57:35,"Driver fully stopped","No obvious reaction","SUV",NA,-8,8,8,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",401,"BN",2022-01-12 18:42:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-16 18:57:27,2021-09-16 18:57:27,0,"1",NA,NA,2,"Did not stop",2021-09-16 18:57:38,"No obvious reaction","No obvious reaction","SUV",NA,-11,11,11,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Solid Don't Walk","Walk","Green","Green","Walk","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-16 5030",402,"BN",2022-01-12 19:34:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 19:00:11,2021-09-16 19:00:11,0,"3",NA,NA,1,"Did not stop",2021-09-16 19:00:01,"No obvious reaction","No obvious reaction","SUV",NA,10,-10,-10,TRUE,FALSE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Walk","Green","Green","FDW","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-16 5030",402,"BN",2022-01-12 19:34:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 19:00:11,2021-09-16 19:00:11,0,"3",NA,NA,2,"Before the first crosswalk",2021-09-16 19:00:20,"Driver fully stopped","No obvious reaction","Sedan",NA,-9,9,9,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-16 5030",402,"BN",2022-01-12 19:34:00,"BN",5030,2021-09-16,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 19:00:11,2021-09-16 19:00:11,0,"3",NA,NA,3,"Before the first crosswalk",2021-09-16 19:00:22,"No obvious reaction","No obvious reaction","Sedan",NA,-11,11,11,FALSE,TRUE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Green","FDW","FDW",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-16 5030",403,"BN",2022-01-12 19:40:00,"BN",5030,2021-09-16,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-16 19:06:37,2021-09-16 19:06:37,0,"3",NA,NA,1,"Did not stop",2021-09-16 19:06:29,"No obvious reaction","No obvious reaction","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE,5030,"Washington Blvd / US-89 @ 12th St / SR-39, OGD","NW","SB RT",2021-09-16 08:55:00,2021-09-17 17:02:00,32.1166666665813,6,8,6,NA,FALSE,4,FALSE,NA,1,0,FALSE,38,8,24,2,"Directional",FALSE,TRUE,"Standard",FALSE,"Standard",FALSE,FALSE,FALSE,41.24425715,-111.9700297,766.750245995251,0.149252019,24.82483369,40.06372586,0,0.718283565,9.605534511,93.80107637,50,0,1,0,4.253205238,4.286336154,42.855,1.358547142,2.817290292,9,60.30069195,1,0,0,28751.13058,"Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Flashing Don't Walk","Green","Solid Don't Walk","Walk","Green","Green","FDW","Walk",3,78,38.1,0.09,-2.44,0,"Thu",FALSE,"19","1820","1805",FALSE,FALSE
