"ID","Folder","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped"
3713,"2022-06-02 7070","EW",2022-09-13 09:25:00,"EW",7070,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 15:58:44,2022-06-03 15:58:44,0,"3",NA,NA,2,"Before the first crosswalk",2022-06-03 15:58:39,"Driver fully stopped","Slowed down to avoid collision","Pickup Truck",NA,5,-5,-5,TRUE,FALSE,FALSE
3715,"2022-06-02 7089","PW",2022-06-17 17:31:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 10:21:44,2022-06-02 10:21:44,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-02 10:21:41,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,3,-3,-3,TRUE,FALSE,FALSE
3716,"2022-06-02 7089","PW",2022-06-17 17:33:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 10:22:36,2022-06-02 10:22:36,0,"0",NA,NA,1,"Did not stop",2022-06-02 10:22:42,"No obvious reaction","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
3718,"2022-06-02 7089","PW",2022-06-17 17:50:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"I believe this man is on a unicycle?","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 11:46:58,2022-06-02 11:46:58,0,"0",NA,NA,1,"Did not stop",2022-06-02 11:47:01,"No obvious reaction","No obvious reaction","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
3719,"2022-06-02 7089","PW",2022-06-17 17:55:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 11:50:01,2022-06-02 11:50:01,0,"0",NA,NA,1,"Did not stop",2022-06-02 11:49:57,"Driver slowed down","Stopped and waited for the vehicle","Pickup Truck",NA,4,-4,-4,TRUE,FALSE,FALSE
3724,"2022-06-02 7089","PW",2022-06-17 18:14:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 12:44:58,2022-06-02 12:44:58,0,"0",NA,NA,1,"Did not stop",2022-06-02 12:44:54,"No obvious reaction","No obvious reaction","Sedan",NA,4,-4,-4,TRUE,FALSE,FALSE
3724,"2022-06-02 7089","PW",2022-06-17 18:14:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 12:44:58,2022-06-02 12:44:58,0,"0",NA,NA,2,"Did not stop",2022-06-02 12:45:03,"No obvious reaction","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
3725,"2022-06-02 7089","PW",2022-06-17 18:17:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 12:47:26,2022-06-02 12:47:26,0,"0",NA,NA,1,"Did not stop",2022-06-02 12:47:24,"Driver sped up","No obvious reaction","Pickup Truck",NA,2,-2,-2,TRUE,FALSE,FALSE
3729,"2022-06-02 7089","PW",2022-06-18 12:00:00,"PW",7089,2022-06-02,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 13:46:08,2022-06-02 13:46:08,0,"0",NA,NA,1,"Did not stop",2022-06-02 13:46:12,"No obvious reaction","No obvious reaction","Motorcycle",NA,-4,4,4,FALSE,TRUE,FALSE
3731,"2022-06-02 7089","PW",2022-06-18 12:13:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 14:14:53,2022-06-02 14:14:53,0,"1",NA,NA,1,"Did not stop",2022-06-02 14:14:56,"Driver slowed down","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE
3732,"2022-06-02 7089","PW",2022-06-18 12:16:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 14:40:58,2022-06-02 14:40:58,0,"4",NA,NA,1,"Before the first crosswalk",2022-06-02 14:40:56,"Driver sped up","No obvious reaction","Sedan",NA,2,-2,-2,TRUE,FALSE,FALSE
3732,"2022-06-02 7089","PW",2022-06-18 12:16:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 14:40:58,2022-06-02 14:40:58,0,"4",NA,NA,2,"Before the first crosswalk",2022-06-02 14:41:03,"Driver sped up","No obvious reaction","Sedan",NA,-5,5,5,FALSE,TRUE,FALSE
3734,"2022-06-02 7089","PW",2022-06-18 12:22:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 14:50:28,2022-06-02 14:50:28,0,"0",NA,NA,1,"Did not stop",2022-06-02 14:50:21,"No obvious reaction","No obvious reaction","Large truck (Semi-Truck, Fedex Truck, Uhaul)",NA,7,-7,-7,TRUE,FALSE,FALSE
3734,"2022-06-02 7089","PW",2022-06-18 12:22:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 14:50:28,2022-06-02 14:50:28,0,"0",NA,NA,2,"Did not stop",2022-06-02 14:50:34,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-6,6,6,FALSE,TRUE,FALSE
3737,"2022-06-02 7089","PW",2022-06-18 12:33:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"the lady is holding or pulling something but I am not sure what it is","Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 15:30:39,2022-06-02 15:30:39,0,"0",NA,NA,1,"Did not stop",2022-06-02 15:30:43,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-4,4,4,FALSE,TRUE,FALSE
3737,"2022-06-02 7089","PW",2022-06-18 12:33:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"the lady is holding or pulling something but I am not sure what it is","Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 15:30:39,2022-06-02 15:30:39,0,"0",NA,NA,2,"Did not stop",2022-06-02 15:30:45,"No obvious reaction","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
3738,"2022-06-02 7089","PW",2022-06-18 12:39:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 15:51:24,2022-06-02 15:51:24,0,"1",NA,NA,1,"Did not stop",2022-06-02 15:51:20,"No obvious reaction","No obvious reaction","Pickup Truck",NA,4,-4,-4,TRUE,FALSE,FALSE
3740,"2022-06-02 7089","PW",2022-06-21 16:30:00,"PW",7089,2022-06-02,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 16:00:21,2022-06-02 16:00:21,0,"0",NA,NA,1,"Did not stop",2022-06-02 16:00:17,"Driver slowed down","No obvious reaction","Sedan",NA,4,-4,-4,TRUE,FALSE,FALSE
3742,"2022-06-02 7089","PW",2022-06-21 16:34:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 16:00:43,2022-06-02 16:00:43,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-02 16:00:48,"No obvious reaction","No obvious reaction","Pickup Truck",NA,-5,5,5,FALSE,TRUE,FALSE
3743,"2022-06-02 7089","PW",2022-06-21 16:38:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-02 16:04:05,2022-06-02 16:04:05,0,"0",NA,NA,1,"Did not stop",2022-06-02 16:04:11,"No obvious reaction","No obvious reaction","SUV",NA,-6,6,6,FALSE,TRUE,FALSE
3744,"2022-06-02 7089","PW",2022-06-21 17:04:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 16:30:40,2022-06-02 16:30:40,0,"1",NA,NA,1,"Before the first crosswalk",2022-06-02 16:30:43,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-3,3,3,FALSE,TRUE,FALSE
3744,"2022-06-02 7089","PW",2022-06-21 17:04:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 16:30:40,2022-06-02 16:30:40,0,"1",NA,NA,2,"Did not stop",2022-06-02 16:30:47,"Driver slowed down","No obvious reaction","Sedan",NA,-7,7,7,FALSE,TRUE,FALSE
3747,"2022-06-02 7089","PW",2022-06-21 17:12:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 17:14:33,2022-06-02 17:14:33,0,"1",NA,NA,1,"Did not stop",2022-06-02 17:14:27,"Driver slowed down","No obvious reaction","SUV",NA,6,-6,-6,TRUE,FALSE,FALSE
3748,"2022-06-02 7089","PW",2022-06-21 17:23:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 17:46:35,2022-06-02 17:46:35,0,"0",NA,NA,1,"Did not stop",2022-06-02 17:46:30,"Driver slowed down","No obvious reaction","Sedan",NA,5,-5,-5,TRUE,FALSE,FALSE
3752,"2022-06-02 7089","PW",2022-06-22 18:19:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 18:50:46,2022-06-02 18:50:46,0,"0",NA,NA,1,"Did not stop",2022-06-02 18:50:40,"No obvious reaction","No obvious reaction","Sedan",NA,6,-6,-6,TRUE,FALSE,FALSE
3752,"2022-06-02 7089","PW",2022-06-22 18:19:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 18:50:46,2022-06-02 18:50:46,0,"0",NA,NA,2,"Did not stop",2022-06-02 18:50:43,"No obvious reaction","No obvious reaction","Sedan",NA,3,-3,-3,TRUE,FALSE,FALSE
3757,"2022-06-02 7089","PW",2022-06-22 18:44:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"dog","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 19:41:54,2022-06-02 19:41:54,0,"0",NA,NA,1,"Inside the first crosswalk",2022-06-02 19:41:50,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,4,-4,-4,TRUE,FALSE,FALSE
3760,"2022-06-02 7089","PW",2022-06-22 18:58:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 20:11:30,2022-06-02 20:11:30,0,"1",NA,NA,1,"Did not stop",2022-06-02 20:11:37,"Driver slowed down","No obvious reaction","Sedan",NA,-7,7,7,FALSE,TRUE,FALSE
3764,"2022-06-02 7089","PW",2022-06-23 16:25:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 20:58:37,2022-06-02 20:58:37,0,"0",NA,NA,1,"Did not stop",2022-06-02 20:58:29,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,8,-8,-8,TRUE,FALSE,FALSE
3766,"2022-06-02 7089","PW",2022-06-23 16:37:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-02 21:50:45,2022-06-02 21:50:45,0,"0",NA,NA,1,"Before the first crosswalk",2022-06-02 21:50:36,"No obvious reaction","No obvious reaction","SUV",NA,9,-9,-9,TRUE,FALSE,FALSE
3774,"2022-06-02 7089","PW",2022-06-24 18:17:00,"PW",7089,2022-06-02,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-02 23:37:38,2022-06-02 23:37:38,0,"0",NA,NA,1,"Did not stop",2022-06-02 23:37:43,"No obvious reaction","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
3777,"2022-06-02 7089","PW",2022-06-24 18:30:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","Mid-block, away from the crosswalk","Approaching Curb",2022-06-03 00:32:20,2022-06-03 00:32:20,0,"0",NA,NA,1,"Did not stop",2022-06-03 00:32:10,"No obvious reaction","No obvious reaction","SUV",NA,10,-10,-10,TRUE,FALSE,FALSE
3779,"2022-06-02 7089","PW",2022-06-24 18:38:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 00:58:30,2022-06-03 00:58:30,0,"0",NA,NA,1,"Did not stop",2022-06-03 00:58:26,"Driver slowed down","No obvious reaction","Pickup Truck",NA,4,-4,-4,TRUE,FALSE,FALSE
3781,"2022-06-02 7089","PW",2022-06-24 18:49:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 01:20:51,2022-06-03 01:20:51,0,"0",NA,NA,1,"Did not stop",2022-06-03 01:20:48,"No obvious reaction","No obvious reaction","Sedan",NA,3,-3,-3,TRUE,FALSE,FALSE
3790,"2022-06-02 7089","PW",2022-06-25 13:02:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 06:25:30,2022-06-03 06:25:30,0,"0",NA,NA,1,"Did not stop",2022-06-03 06:25:20,"No obvious reaction","No obvious reaction","Sedan",NA,10,-10,-10,TRUE,FALSE,FALSE
3791,"2022-06-02 7089","PW",2022-06-25 13:07:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-03 06:46:21,2022-06-03 06:46:21,0,"0",NA,NA,1,"Did not stop",2022-06-03 06:46:13,"Driver slowed down","No obvious reaction","Pickup Truck",NA,8,-8,-8,TRUE,FALSE,FALSE
3791,"2022-06-02 7089","PW",2022-06-25 13:07:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","Mid-block, away from the crosswalk","Leaving Curb",2022-06-03 06:46:21,2022-06-03 06:46:21,0,"0",NA,NA,2,"Did not stop",2022-06-03 06:46:18,"Driver slowed down","No obvious reaction","Pickup Truck",NA,3,-3,-3,TRUE,FALSE,FALSE
3792,"2022-06-02 7089","PW",2022-06-25 13:13:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 07:09:53,2022-06-03 07:09:53,0,"2",NA,NA,1,"Did not stop",2022-06-03 07:09:45,"Driver slowed down","No obvious reaction","Large truck (Semi-Truck, Fedex Truck, Uhaul)",NA,8,-8,-8,TRUE,FALSE,FALSE
3792,"2022-06-02 7089","PW",2022-06-25 13:13:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 07:09:53,2022-06-03 07:09:53,0,"2",NA,NA,2,"Did not stop",2022-06-03 07:09:50,"No obvious reaction","No obvious reaction","Pickup Truck",NA,3,-3,-3,TRUE,FALSE,FALSE
3792,"2022-06-02 7089","PW",2022-06-25 13:13:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 07:09:53,2022-06-03 07:09:53,0,"2",NA,NA,3,"Did not stop",2022-06-03 07:09:58,"No obvious reaction","No obvious reaction","Pickup Truck",NA,-5,5,5,FALSE,TRUE,FALSE
3792,"2022-06-02 7089","PW",2022-06-25 13:13:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 07:09:53,2022-06-03 07:09:53,0,"2",NA,NA,4,"Did not stop",2022-06-03 07:10:01,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-8,8,8,FALSE,TRUE,FALSE
3793,"2022-06-02 7089","PW",2022-06-27 19:00:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 07:54:44,2022-06-03 07:54:44,0,"1",NA,NA,1,"Did not stop",2022-06-03 07:54:39,"No obvious reaction","No obvious reaction","Pickup Truck",NA,5,-5,-5,TRUE,FALSE,FALSE
3793,"2022-06-02 7089","PW",2022-06-27 19:00:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-06-03 07:54:44,2022-06-03 07:54:44,0,"1",NA,NA,2,"Between the first and second crosswalk",2022-06-03 07:54:45,"Driver fully stopped","Sped up to avoid collision","Pickup Truck",NA,-1,1,1,FALSE,TRUE,FALSE
3794,"2022-06-02 7089","PW",2022-06-27 19:04:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 08:00:20,2022-06-03 08:00:20,0,"1",NA,NA,1,"Did not stop",2022-06-03 08:00:23,"Driver slowed down","No obvious reaction","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
3794,"2022-06-02 7089","PW",2022-06-27 19:04:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 08:00:20,2022-06-03 08:00:20,0,"1",NA,NA,2,"Did not stop",2022-06-03 08:00:25,"Driver slowed down","No obvious reaction","Sedan",NA,-5,5,5,FALSE,TRUE,FALSE
3795,"2022-06-02 7089","PW",2022-06-27 19:22:00,"PW",7089,2022-06-03,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-06-03 09:02:38,2022-06-03 09:02:38,0,"2",NA,NA,1,"Did not stop",2022-06-03 09:02:38,"Driver slowed down","No obvious reaction","Large truck (Semi-Truck, Fedex Truck, Uhaul)",NA,0,0,0,FALSE,FALSE,TRUE
